Captain Jason M. Dahl Elementary,Elementary School,760,3,3200 Water Street,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Allen at Steinbeck,Elementary School,761,3,820 Steinbeck Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Caroline Davis Intermediate,Middle School,763,4,5035 Edenview Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Adrian Wilcox High,High School,767,6,3250 Monroe Street,Santa Clara,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Fremont High,High School,767,6,1279 Sunnyvale Saratoga Road,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
El Toro Elementary,Elementary School,769,3,455 East Main Avenue,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
San Martin/Gwinn Elementary,Elementary School,769,3,100 North Street,San Martin,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
Antonio Del Buono Elementary,Elementary School,771,3,9300 Wren Avenue,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Mildred Goss Elementary,Elementary School,772,3,2475 Van Winkle Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Santa Teresa High,High School,773,6,6150 Snell Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Walter L. Bachrodt Elementary,Elementary School ,773,4,102 Sonora Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Live Oak High,High School,775,6,1505 East Main Avenue,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
Christopher Elementary,Elementary School,776,4,565 Coyote Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Luther Burbank Elementary,Elementary School,776,4,4 Wabash Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Vargas Elementary,Elementary School,776,4,1054 Carson Drive,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Lakewood Elementary,Elementary School,780,4,750 Lakechime Drive,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
San Miguel Elementary,Elementary School,780,4,777 San Miguel Avenue,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
A. J. Dorsa Elementary,Elementary School,781,4,1290 Bal Harbor Way,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Bishop Elementary,Elementary School,781,4,450 North Sunnyvale Avenue,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Lowell Elementary,Elementary School,782,4,625 South 7th Street,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Santa Clara High,High School,782,7,3000 Benton Street,Santa Clara,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Glen View Elementary,Elementary School,783,4,600 West 8th Street,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Blackford Elementary,Elementary School ,784,4,1970 Willow Street,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Monroe Middle,Middle School ,784,5,1055 South Monroe Street,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Samuel Stipe Elementary,Elementary School,786,4,5000 Lyng Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
San Antonio Elementary,Elementary School,786,4,1721 East San Antonio Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Downtown College Prep - Alum Rock,Middle School ,787,5,1250 South King Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
John Muir Middle,Middle School,787,5,1260 Branham Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Juan Cabrillo Middle,Middle School,787,5,2550 Cabrillo Avenue,Santa Clara,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Martin Murphy Middle,Middle School,787,5,141 Avenida Espana,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Bowers Elementary,Elementary School,788,4,2755 Barkley Avenue,Santa Clara,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Del Roble Elementary,Elementary School,788,4,5345 Avenida Almendros,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
South Valley Middle,Middle School,788,5,385 Ioof Avenue,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Barrett Elementary,Elementary School,789,4,895 Barrett Avenue,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
Silicon Valley Flex Academy,Middle School ,789,5,610 Jarvis Drive,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
Anthony P. Russo Academy,Elementary School,791,4,2851 Gay Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Piedmont Middle,Middle School,791,5,955 Piedmont Road,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Rocketship Discovery Prep,Elementary School ,791,4,370 Wooster Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Ann Sobrato High,High School,793,7,401 Burnett Avenue,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Middle College High,High School,793,7,2101 Moorpark Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Prospect High,High School,793,7,18900 Prospect Road,Saratoga,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Rocketship Los Suenos Academy,Elementary School ,793,4,331 South 34th Street,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Silver Creek High,High School,793,7,3434 Silver Creek Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Alex Anderson Elementary,Elementary School,794,5,5800 Calpine Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
JAMM Jackson Academy of Music and Math,Elementary School,794,,2700 Fountain Oaks Drive,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
Valle Vista Elementary,Elementary School,794,5,2400 Flint Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Horace Cureton Elementary,Elementary School,795,5,3720 East Hills Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Lyndale Elementary,Elementary School,795,5,13901 Nordyke Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Orchard Elementary,Elementary School,796,5,921 Fox Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Westmont High,High School,796,7,4805 Westmont Avenue,Campbell,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Clyde Arbuckle Elementary,Elementary School,797,5,1970 Cinderella Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Washington Elementary,Elementary School,799,5,100 Oak Street,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
O. B. Whaley Elementary,Elementary School,800,5,2655 Alvin Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Robert F. Kennedy Elementary,Elementary School,800,5,1602 Lucretia Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Christopher High,High School,801,7,850 Day Road,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Briarwood Elementary,Elementary School,802,5,1930 Townsend Avenue,Santa Clara,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Lewis H. Britton Middle,Middle School,802,6,80 West Central Avenue,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
Buchser Middle,Middle School,804,6,1111 Bellomy Street,Santa Clara,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Montague Elementary,Elementary School,804,5,750 Laurie Avenue,Santa Clara,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Pomeroy Elementary,Elementary School,804,5,1250 Pomeroy Avenue,Santa Clara,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Rucker Elementary,Elementary School,804,5,325 Santa Clara Avenue,Gilroy,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
Alexander Rose Elementary,Elementary School,805,5,250 Roswell Drive,Milpitas,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Crittenden Middle,Middle School,805,6,1701 Rock Street,Mountain View,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Linda Vista Elementary,Elementary School,805,5,100 Kirk Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Terrell Elementary,Elementary School,805,5,3925 Pearl Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Theuerkauf Elementary,Elementary School,805,5,1625 San Luis Avenue,Mountain View,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Almaden Elementary,Elementary School,807,5,1295 Dentwood Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Braly Elementary,Elementary School,807,5,675 Gail Avenue,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
El Roble Elementary,Elementary School,808,5,930 3rd Street,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Lynhaven Elementary,Elementary School ,808,5,881 Cypress Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
O. S. Hubbard Elementary,Elementary School,808,5,1745 June Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Rocketship Alma Academy,Elementary School ,809,5,198 West Alma Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Success Academy,Elementary School,809,5,1240 Taper Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Branham High,High School,810,8,1570 Branham Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Leroy Anderson Elementary,Elementary School,810,5,4000 Rhoda Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Castlemont Elementary,Elementary School ,811,5,3040 Payne Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Sylvia Cassell Elementary,Elementary School,811,5,1300 Tallahassee Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Thomas P. Ryan Elementary,Elementary School,811,5,1241 McGinness Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Willow Glen Middle,Middle School,811,6,2105 Cottle Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Julia Baldwin Elementary,Elementary School,812,6,280 Martinvale Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Adelante Dual Language Academy,Elementary School,813,6,2999 Ridgemont Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Anne Darling Elementary,Elementary School,813,6,333 North 33rd Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Westwood Elementary,Elementary School,814,6,435 Saratoga Avenue,Santa Clara,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Morrill Middle,Middle School,815,6,1970 Morrill Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Earl Frost Elementary,Elementary School,816,6,530 Gettysburg Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
George V. LeyVa Intermediate,Middle School,817,6,1865 Monrovia Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Brownell Middle,Middle School,820,6,7800 Carmel Street,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Hayes Elementary,Elementary School,820,6,5035 Poston Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
John J. Montgomery Elementary,Elementary School,820,6,2010 Daniel Maloney Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Learning in an Urban Community with High,Elementary School,820,6,1711 East San Antonio Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Pioneer High,High School,822,8,1290 Blossom Hill Road,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Cesar Chavez Elementary,Elementary School,823,6,2000 Kammerer Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Los Paseos Elementary,Elementary School,823,6,121 Avenida Grande,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Summit Public School: Rainier,High School ,823,8,1750 South White Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
River Glen,Elementary School,824,6,1088 Broadway Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Toyon Elementary,Elementary School,824,6,995 Bard Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Ida Jew Academies,Elementary School ,825,6,1966 Flint Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Jeanne R. Meadows Elementary,Elementary School,825,6,1250 Taper Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Cedar Grove Elementary,Elementary School,826,6,2702 Sugarplum Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Windmill Springs Elementary,Elementary School,826,6,2880 Aetna Way,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Sherman Oaks Elementary,Elementary School ,827,6,1800 Fruitdale Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Alpha: Blanca Alvarado Middle,Middle School ,828,7,1601 Cunningham Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Ben Painter Elementary,Elementary School,828,6,500 Rough and Ready Road,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
G. W. Hellyer Elementary,Elementary School,828,6,725 Hellyer Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Kathryn Hughes Elementary,Elementary School,829,6,4949 Calle De Escuela,Santa Clara,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Leonard Herman Intermediate,Middle School,829,7,5955 Blossom Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Milpitas High,High School,830,8,1285 Escuela Parkway,Milpitas,Santa Clara County,CA,-1.22E+02,3.75E+01,,,,,,,,
Bracher Elementary,Elementary School,831,6,2700 Chromite Drive,Santa Clara,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Piedmont Hills High,High School,831,9,1377 Piedmont Road,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Ellis Elementary,Elementary School,833,7,550 East Olive Avenue,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Leigh High,High School,833,9,5210 Leigh Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Rosemary Elementary,Elementary School ,834,7,401 West Hamilton Avenue,Campbell,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Mariano Castro Elementary,Elementary School,835,7,505 Escuela Avenue,Mountain View,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
C. W. Haman Elementary,Elementary School,836,7,865 Los Padres Boulevard,Santa Clara,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Joseph Weller Elementary,Elementary School,836,7,345 Boulder Street,Milpitas,Santa Clara County,CA,-1.22E+02,3.75E+01,,,,,,,,
Oak Ridge Elementary,Elementary School,836,7,5920 Bufkin Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Rocketship Si Se Puede Academy,Elementary School ,837,7,2249 Dobern Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Cherrywood Elementary,Elementary School,838,7,2550 Greengate Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Donald J. Meyer Elementary,Elementary School,838,7,1824 Daytona Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Dove Hill Elementary,Elementary School,838,7,1460 Colt Way,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Rocketship Mosaic Elementary,Elementary School ,838,7,950 Owsley Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Solorsano Middle,Middle School,840,7,undefined Grenache Way,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Brooktree Elementary,Elementary School,841,7,1781 Olivetree Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
George Mayne Elementary,Elementary School,841,7,5030 North 1st Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Monta Loma Elementary,Elementary School,842,7,460 Thompson Avenue,Mountain View,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Reed Elementary,Elementary School,843,7,1524 Jacob Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Renaissance Academy,Middle School,845,8,1720 Hopkins Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Castillero Middle,Middle School,846,8,6384 Leyland Park Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
James McEntee Academy,Elementary School,846,7,2851 Gay Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Parkview Elementary,Elementary School,846,7,330 Bluefield Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Summit Public School: Tahoma,High School ,848,9,14271 Story Road,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Fairwood Elementary,Elementary School,850,7,1110 Fairwood Avenue,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Franklin Elementary,Elementary School,851,7,420 Tully Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Rocketship Mateo Sheedy Elementary,Elementary School ,851,7,788 Locust Street,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Ponderosa Elementary,Elementary School,852,7,804 Ponderosa Avenue,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Renaissance at Mathson,Middle School,852,8,2050 Kammerer Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Vinci Park Elementary,Elementary School,853,7,1311 Vinci Park Way,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Paradise Valley/Machado Elementary,Elementary School,855,7,1400 La Crosse Drive,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
Rachel Carson Elementary,Elementary School,855,7,4245 Meg Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
William Burnett Elementary,Elementary School,855,7,400 Fanyon Street,Milpitas,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Edith Landels Elementary,Elementary School,856,7,115 West Dana Street,Mountain View,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Ramblewood Elementary,Elementary School,856,7,1351 Lightland Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Rod Kelley Elementary,Elementary School,856,7,8755 Kern Avenue,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Holly Oak Elementary,Elementary School,857,7,2995 Rossmore Way,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Rancho Milpitas Middle,Middle School,857,8,1915 Yellowstone Avenue,Milpitas,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Schallenberger Elementary,Elementary School,858,8,1280 Koch Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Fammatre Elementary,Elementary School ,860,8,2800 New Jersey Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Stonegate Elementary,Elementary School,860,8,2605 Gassmann Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Summerdale Elementary,Elementary School,860,8,1100 Summerdale Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Moreland Middle,Middle School,861,8,4600 Student Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Mountain View High,High School,861,9,3535 Truman Avenue,Mountain View,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Bernal Intermediate,Middle School,862,8,6610 San Ignacio Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Evergreen Valley High,High School,866,9,3300 Quimby Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Isaac Newton Graham Middle,Middle School,866,8,1175 Castro Street,Mountain View,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Sunnyvale Middle,Middle School,866,8,1080 Mango Avenue,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Don Callejon,Elementary School,868,8,4176 Lick Mill Boulevard,Santa Clara,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Hammer Montessori at Galarza Elementary,Elementary School,868,8,1610 Bird Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Willow Glen Elementary,Elementary School,868,8,1425 Lincoln Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Anthony Spangler Elementary,Elementary School,869,8,140 North Abbott Avenue,Milpitas,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Barron Park Elementary,Elementary School,870,8,800 Barron Avenue,Palo Alto,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Capri Elementary,Elementary School ,870,8,850 Chapman Drive,Campbell,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Easterbrook Discovery,Elementary School,871,8,4835 Doyle Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Thomas Russell Middle,Middle School,871,8,1500 Escuela Parkway,Milpitas,Santa Clara County,CA,-1.22E+02,3.75E+01,,,,,,,,
Laurelwood Elementary,Elementary School,872,8,4280 Partridge Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Homestead High,High School,873,10,21370 Homestead Road,Cupertino,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Las Animas Elementary,Elementary School,873,8,6550 Cimino Street,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Pearl Zanker Elementary,Elementary School,873,8,1585 Fallen Leaf Drive,Milpitas,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
KIPP San Jose Collegiate,High School ,875,10,1790 Educational Park Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Laneview Elementary,Elementary School,875,8,2095 Warmwood Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Luigi Aprea Elementary,Elementary School,876,8,9225 Calle Del Rey,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Majestic Way Elementary,Elementary School,876,8,1855 Majestic Way,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Rita Ledesma Elementary,Elementary School,876,8,1001 Schoolhouse Road,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Sartorette Charter,Elementary School ,877,8,3850 Woodford Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Sierramont Middle,Middle School,878,9,3155 Kimlee Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Chester W. Nimitz Elementary,Elementary School,879,8,545 Cheyenne Drive,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Washington Elementary,Elementary School,879,8,270 Washington Street,Santa Clara,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Hacienda Science/Environmental Magnet,Elementary School,883,8,1290 Kimberly Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Lietz Elementary,Elementary School,883,8,5300 Carter Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Los Gatos High,High School,883,10,20 High School Court,Los Gatos,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Millard McCollam Elementary,Elementary School,883,8,3311 Lucian Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Sakamoto Elementary,Elementary School,883,8,6280 Shadelands Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Bagby Elementary,Elementary School,884,8,1840 Harris Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Price Charter Middle,Middle School ,884,9,2650 New Jersey Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Marian A. Peterson Middle,Middle School,886,9,1380 Rosalia Avenue,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Norwood Creek Elementary,Elementary School,886,9,3241 Remington Way,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Millbrook Elementary,Elementary School,887,9,3200 Millbrook Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Glider Elementary,Elementary School,889,9,511 Cozy Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Quimby Oak Middle,Middle School,891,9,3190 Quimby Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Lexington Elementary,Elementary School,892,9,17010 Roberts Road,Los Gatos,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Santa Teresa Elementary,Elementary School,892,9,6200 Encinal Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Manuel De Vargas Elementary,Elementary School,893,9,5050 Moorpark Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Rocketship Academy Brilliant Minds,Elementary School ,893,9,2962 Story Road,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Charter School of Morgan Hill,Elementary School ,894,9,9530 Monterey Road,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Nordstrom Elementary,Elementary School,894,9,1425 East Dunne Avenue,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
Cadwallader Elementary,Elementary School,895,9,3799 Cadwallader Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Leland High,High School,895,10,6677 Camden Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
